Fri May 22 11:16:49	S5610	-56
Fri May 22 11:16:59	GX15	-70
Fri May 22 11:16:59	S5610	-52
Fri May 22 11:17:09	S5610	-56
Fri May 22 11:17:20	GX15	-58
Fri May 22 11:17:30	GX15	-70
Fri May 22 11:17:30	S5610	-58
Fri May 22 11:17:40	GX15	-54
Fri May 22 11:17:40	S5610	-64
Fri May 22 11:17:51	GX15	-58
Fri May 22 11:17:51	S5610	-50
Fri May 22 11:18:01	GX15	-58
Fri May 22 11:18:01	S5610	-48
Fri May 22 11:18:11	GX15	-58
Fri May 22 11:18:11	S5610	-48
Fri May 22 11:18:22	GX15	-60
Fri May 22 11:18:22	S5610	-50
Fri May 22 11:18:32	GX15	-60
Fri May 22 11:18:32	S5610	-50
Fri May 22 11:18:42	GX15	-62
Fri May 22 11:18:52	GX15	-58
Fri May 22 11:18:52	S5610	-48
Fri May 22 11:19:03	S5610	-50
Fri May 22 11:19:13	GX15	-62
Fri May 22 11:19:13	S5610	-50
Fri May 22 11:19:23	GX15	-58
Fri May 22 11:19:34	GX15	-64
Fri May 22 11:19:34	S5610	-50
Fri May 22 11:19:44	GX15	-56
Fri May 22 11:19:44	S5610	-50
Fri May 22 11:19:54	GX15	-60
Fri May 22 11:19:54	S5610	-48
Fri May 22 11:20:05	GX15	-58
Fri May 22 11:20:05	S5610	-48
Fri May 22 11:20:15	GX15	-58
Fri May 22 11:20:25	GX15	-56
Fri May 22 11:20:25	S5610	-52
Fri May 22 11:20:35	GX15	-58
Fri May 22 11:20:46	GX15	-62
Fri May 22 11:20:56	GX15	-60
Fri May 22 11:20:56	S5610	-50
Fri May 22 11:21:06	GX15	-60
Fri May 22 11:21:06	S5610	-48
Fri May 22 11:21:17	GX15	-60
Fri May 22 11:21:17	S5610	-48
